% Magnetic field reconstruction point table
% Method: Gaussian RBF
% Grid size: 100 x 100 (rows=y, columns=x)
% Length unit: mm
% Magnetic field unit: T
% z plane: -20 mm
% Data order: y-major rows, x increasing within each row
% Columns use tab separators
% x(mm)	y(mm)	z(mm)	Bx(T)	By(T)	Bz(T)
81	-19	-20	-0.0153363374306	0.0122734343101	-0.00412217214573
83	-19	-20	-0.0141452839837	0.0110352243876	-0.0056219435176
85	-19	-20	-0.0127051188655	0.00970436028793	-0.00690050583531
87	-19	-20	-0.011064318823	0.00830782403234	-0.00794259234503
89	-19	-20	-0.00927626884175	0.00687489714421	-0.00874276138256
91	-19	-20	-0.00739700809536	0.00543598162876	-0.00930451533238
93	-19	-20	-0.00548291503458	0.00402136238291	-0.00963909079625
95	-19	-20	-0.00358845484302	0.00265998480853	-0.00976402809688
97	-19	-20	-0.00176410715876	0.00137831928461	-0.00970162812416
99	-19	-20	-5.45783465558e-05	0.000199376707411	-0.00947739688438
-99	-17	-20	0.00198428015983	0.00195010243512	-0.000241419409423
-97	-17	-20	0.00257172767154	0.00217870811213	1.59844090321e-05
-95	-17	-20	0.0031315552261	0.00246979112128	0.000280455361057
-93	-17	-20	0.00363817851707	0.00283281754255	0.000541948334793
-91	-17	-20	0.00406603066776	0.00327547777998	0.000789591002664
-89	-17	-20	0.00439104661332	0.0038028275412	0.00101214259882
-87	-17	-20	0.00459222200839	0.00441645502445	0.00119850963292
-85	-17	-20	0.00465314662731	0.00511374280624	0.00133829226595
-83	-17	-20	0.0045634032076	0.00588729712186	0.0014223318148
-81	-17	-20	0.00431972147895	0.00672461591082	0.00144322859761
-79	-17	-20	0.00392678459471	0.00760805938638	0.00139580022867
-77	-17	-20	0.00339760151	0.00851517268128	0.00127745347332
-75	-17	-20	0.00275338341454	0.00941938959181	0.0010884476406
-73	-17	-20	0.00202289372244	0.010291120496	0.000832033817635
-71	-17	-20	0.00124127722201	0.0110991976928	0.000514461496563
-69	-17	-20	0.000448412103177	0.0118126198042	0.000144851705538
-67	-17	-20	-0.000313134333784	0.0124025060446	-0.000265056985299
-65	-17	-20	-0.0010004325543	0.0128441438753	-0.000701276809814
-63	-17	-20	-0.00157266066775	0.0131189926301	-0.00114803562424
-61	-17	-20	-0.00199356139436	0.0132164936443	-0.0015883167862
-59	-17	-20	-0.0022337250964	0.0131355362491	-0.0020044508205
-57	-17	-20	-0.00227254473874	0.0128854399249	-0.00237873531818
-55	-17	-20	-0.00209970728918	0.0124863361793	-0.00269406057305
-53	-17	-20	-0.00171611519949	0.011968868497	-0.00293452049192
-51	-17	-20	-0.00113416902028	0.0113731730368	-0.00308599090199
-49	-17	-20	-0.00037738495423	0.0107471536694	-0.00313666010389
-47	-17	-20	0.000520634174121	0.0101441186743	-0.00307749902861
-45	-17	-20	0.00151781303186	0.00961989863109	-0.00290266040833
-43	-17	-20	0.00256570350165	0.00922961128657	-0.00260979786142
-41	-17	-20	0.00361194052646	0.0090242752215	-0.00220029676321
-39	-17	-20	0.00460290467341	0.0090474964003	-0.00167940939633
-37	-17	-20	0.00548643341334	0.00933245760098	-0.00105628740933
-35	-17	-20	0.00621442599835	0.00989942902133	-0.000343905359057
-33	-17	-20	0.00674520035445	0.0107539892571	0.00044112964855
-31	-17	-20	0.00704548286659	0.0118861010798	0.00127888526534
-29	-17	-20	0.00709194091299	0.0132701291555	0.00214652847014
-27	-17	-20	0.00687220069386	0.0148658213729	0.00301886423351
-25	-17	-20	0.00638532638619	0.0166202069336	0.00386898105701
-23	-17	-20	0.00564176822514	0.0184702983144	0.00466899182104
-21	-17	-20	0.00466281451331	0.0203464260385	0.00539085408397
-19	-17	-20	0.00347960419323	0.0221759896639	0.00600725008331
-17	-17	-20	0.00213177165043	0.0238873792447	0.00649250348547
-15	-17	-20	0.000665803786671	0.0254138110736	0.00682350759632
-13	-17	-20	-0.000866808254569	0.02669683051	0.00698063832087
-11	-17	-20	-0.00241154284538	0.0276892621876	0.00694862454869
-9	-17	-20	-0.00391287314032	0.0283574313899	0.00671734862401
-7	-17	-20	-0.00531627757372	0.0286825360615	0.00628254985444
-5	-17	-20	-0.00657017737808	0.0286611120067	0.00564640434951
-3	-17	-20	-0.00762775026594	0.0283045990669	0.00481795467592
-1	-17	-20	-0.00844857541397	0.0276380781573	0.0038133628536
1	-17	-20	-0.0090000693999	0.0266983031788	0.00265596029195
3	-17	-20	-0.00925867610845	0.025531194032	0.00137606880915
5	-17	-20	-0.00921077655002	0.0241889844888	1.05685211565e-05
7	-17	-20	-0.00885328793458	0.0227272301205	-0.0013978081046
9	-17	-20	-0.00819392613914	0.0212018768673	-0.00280147058806
11	-17	-20	-0.00725111265411	0.0196665715298	-0.00414925829097
13	-17	-20	-0.00605351661561	0.0181703639638	-0.00538801383037
15	-17	-20	-0.00463923461507	0.0167559104095	-0.00646441743224
17	-17	-20	-0.0030546251489	0.015458242021	-0.00732703795452
19	-17	-20	-0.00135282992211	0.0143041162276	-0.00792853482653
21	-17	-20	0.000407970468473	0.0133119248118	-0.00822792353815
23	-17	-20	0.00216650505049	0.0124920947238	-0.0081927976878
25	-17	-20	0.00386049263268	0.0118478881579	-0.00780138531711
27	-17	-20	0.0054287737783	0.0113764888809	-0.00704430865924
29	-17	-20	0.00681341211543	0.0110702528817	-0.00592591654055
31	-17	-20	0.007961684701	0.0109180028885	-0.0044650689494
33	-17	-20	0.00882788792764	0.0109062571395	-0.0026952743309
35	-17	-20	0.00937489604696	0.0110203013531	-0.000664111580843
37	-17	-20	0.00957542264543	0.0112450370229	0.0015680909953
39	-17	-20	0.00941295000262	0.0115655666186	0.00393030085406
41	-17	-20	0.00888230582406	0.0119675046157	0.00634348203808
43	-17	-20	0.00798988018222	0.012437030238	0.00872383466391
45	-17	-20	0.0067534867657	0.0129607213741	0.0109864128621
47	-17	-20	0.00520188131796	0.0135252277182	0.0130489270495
49	-17	-20	0.0033739565089	0.0141168536223	0.0148355152256
51	-17	-20	0.00131763692685	0.0147211267887	0.0162802619297
53	-17	-20	-0.000911498773948	0.0153224276414	0.0173302537035
55	-17	-20	-0.00325183831078	0.0159037463596	0.017947986059
57	-17	-20	-0.00563756450865	0.0164466209553	0.0181129772957
59	-17	-20	-0.00800065253191	0.0169312916558	0.0178224959673
61	-17	-20	-0.0102729885159	0.0173370857207	0.0170913672581
63	-17	-20	-0.0123885536507	0.0176430244306	0.0159508842574
65	-17	-20	-0.0142856080895	0.0178286221356	0.0144469081891
67	-17	-20	-0.015908799743	0.0178748277288	0.0126372924254
69	-17	-20	-0.017211115575	0.0177650433284	0.0105888046937
71	-17	-20	-0.018155589048	0.0174861446102	0.00837374744387
73	-17	-20	-0.0187166783502	0.0170294230513	0.00606648637942
75	-17	-20	-0.0188812370856	0.0163913727281	0.00374009158156
77	-17	-20	-0.0186490127408	0.0155742531464	0.00146327572486
79	-17	-20	-0.01803262831	0.0145863741995	-0.000702217955385
81	-17	-20	-0.0170570280046	0.0134420685932	-0.00270366573132
83	-17	-20	-0.0157583973767	0.012161339382	-0.00449878450304
85	-17	-20	-0.0141825992303	0.0107691937869	-0.00605650306709
87	-17	-20	-0.0123831968257	0.00929469725802	-0.00735710587449
89	-17	-20	-0.0104191624792	0.00776980193142	-0.0083918089311
91	-17	-20	-0.00835239029875	0.00622801954044	-0.00916185657611
93	-17	-20	-0.00624514454076	0.00470301924251	-0.00967724737838
95	-17	-20	-0.004157578689	0.00322723493517	-0.00995520692967
97	-17	-20	-0.00214545443373	0.00183056428332	-0.0100185253954
99	-17	-20	-0.000258174747281	0.000539233236438	-0.0098938695513
-99	-15	-20	0.00218533106454	0.00193703017024	-0.000176919703747
-97	-15	-20	0.00289008682359	0.00216676538956	0.000103625128063
-95	-15	-20	0.00356519802584	0.00246125683015	0.000397263549776
-93	-15	-20	0.00418025286602	0.00283041876395	0.000694499437319
-91	-15	-20	0.00470473604909	0.00328233414107	0.000984815809134
-89	-15	-20	0.00510977752379	0.0038223620347	0.00125707079407
-87	-15	-20	0.00536999360551	0.0044522715801	0.00149995478409
-85	-15	-20	0.00546530310472	0.00516947336841	0.00170248774052
-83	-15	-20	0.00538259038712	0.00596642362862	0.00185453264014
-81	-15	-20	0.00511708576095	0.00683027518969	0.00194729964904
-79	-15	-20	0.00467334223325	0.00774284136041	0.0019738158803
-77	-15	-20	0.00406570668539	0.00868092418464	0.00192933745072
-75	-15	-20	0.00331821215541	0.00961703730841	0.00181168377886
-73	-15	-20	0.00246385452656	0.0105205268689	0.00162147831924
-71	-15	-20	0.00154325901436	0.011359062974	0.0013622847857
-69	-15	-20	0.000602786274201	0.012100441663	0.00104063293715
-67	-15	-20	-0.000307828830656	0.0127146053504	0.000665932769156
-65	-15	-20	-0.00113817439269	0.0131757615397	0.000250280143527
-63	-15	-20	-0.00184003301842	0.0134644579377	-0.000191839713572
-61	-15	-20	-0.00237024717201	0.0135694596163	-0.000643941875784
-59	-15	-20	-0.00269339163167	0.0134892726152	-0.00108801382079
-57	-15	-20	-0.00278407421451	0.0132331696187	-0.00150505809172
-55	-15	-20	-0.0026287073369	0.0128215973105	-0.00187569279135
-53	-15	-20	-0.00222662648015	0.0122858808432	-0.00218079636368
-51	-15	-20	-0.00159047466104	0.0116671865425	-0.00240218205049
-49	-15	-20	-0.000745821156925	0.0110147564282	-0.00252328592252
-47	-15	-20	0.000269965935431	0.0103834834882	-0.00252985042962
-45	-15	-20	0.00140952432646	0.00983095043774	-0.00241058310388
-43	-15	-20	0.00261786678192	0.00941410233472	-0.00215776764663
-41	-15	-20	0.00383516797456	0.00918576055211	-0.00176780252345
-39	-15	-20	0.00499979903032	0.00919120855711	-0.00124164084359
-37	-15	-20	0.00605142987659	0.00946508606986	-0.000585105178314
-35	-15	-20	0.00693402259042	0.0100288161909	0.000190947523312
-33	-15	-20	0.00759855412097	0.0108887602159	0.00107063237693
-31	-15	-20	0.00800533203138	0.0120352488911	0.00203323048829
-29	-15	-20	0.00812579951803	0.0134425800489	0.00305357937488
-27	-15	-20	0.00794376272494	0.0150700053496	0.00410266039407
-25	-15	-20	0.00745601098488	0.0168636585329	0.00514837437061
-23	-15	-20	0.00667233604082	0.0187593098139	0.00615648718761
-21	-15	-20	0.00561498702202	0.0206857713702	0.00709171830287
-19	-15	-20	0.00431762221301	0.0225687321673	0.00791893765773
-17	-15	-20	0.00282383557461	0.0243347704619	0.00860443078625
-15	-15	-20	0.00118534553688	0.0259152816003	0.00911718841497
-13	-15	-20	-0.00054006345752	0.0272500679262	0.00943017551298
-11	-15	-20	-0.00229075848662	0.0282903657596	0.00952153539288
-9	-15	-20	-0.00400355247744	0.0290011289388	0.00937568664476
-7	-15	-20	-0.00561600078224	0.0293624454126	0.00898427384491
-5	-15	-20	-0.00706863347822	0.0293700279443	0.00834693653141
-3	-15	-20	-0.00830706402083	0.0290347867455	0.00747186439023
-1	-15	-20	-0.00928392054373	0.0283815553883	0.00637610966596
1	-15	-20	-0.00996055022063	0.0274470967194	0.00508563050457
3	-15	-20	-0.0103084501673	0.0262775586637	0.00363504157967
5	-15	-20	-0.0103103812416	0.0249255779374	0.00206705157414
7	-15	-20	-0.00996112488092	0.0234472413578	0.00043157172594
9	-15	-20	-0.00926784886882	0.0218991096631	-0.00121551337999
11	-15	-20	-0.00825005648799	0.0203354889395	-0.00281391146312
13	-15	-20	-0.00693910533012	0.0188061024477	-0.00430080951321
15	-15	-20	-0.00537729700308	0.0173542742564	-0.00561304936288
17	-15	-20	-0.00361655646626	0.0160156895631	-0.00668953834254
19	-15	-20	-0.00171673859313	0.0148177489495	-0.00747381861717
21	-15	-20	0.000256381693828	0.0137794889242	-0.00791669567415
23	-15	-20	0.00223336242169	0.012912002252	-0.00797880536126
25	-15	-20	0.00414350387047	0.0122192613065	-0.00763298246637
27	-15	-20	0.00591731857596	0.0116992276707	-0.00686628470092
29	-15	-20	0.00748896328853	0.0113451221422	-0.00568152639113
31	-15	-20	0.0087985369383	0.0111467309805	-0.00409818784597
33	-15	-20	0.00979415705127	0.0110916356136	-0.00215258997778
35	-15	-20	0.0104337401416	0.0111662724361	0.00010274111659
37	-15	-20	0.010686428006	0.0113567546098	0.00260054988742
39	-15	-20	0.0105336199421	0.0116494165124	0.00526114556123
41	-15	-20	0.00996958903215	0.0120310711676	0.00799543769262
43	-15	-20	0.00900167731576	0.0124889992743	0.0107085817033
45	-15	-20	0.00765007880447	0.0130107132005	0.0133040548278
47	-15	-20	0.00594723030776	0.0135835588226	0.0156879450522
49	-15	-20	0.00393683790412	0.0141942311077	0.0177732120108
51	-15	-20	0.00167257211113	0.0148282851489	0.0194836720745
53	-15	-20	-0.000783531723969	0.0154697227876	0.0207574712646
55	-15	-20	-0.00336292846951	0.0161007263712	0.0215498387979
57	-15	-20	-0.00599263107457	0.0167015964382	0.0218349590003
59	-15	-20	-0.00859744405453	0.0172509305054	0.0216068566032
61	-15	-20	-0.011102309058	0.0177260572806	0.0208792554395
63	-15	-20	-0.0134347009782	0.018103716395	0.0196844380336
65	-15	-20	-0.0155270040848	0.0183609501273	0.0180711980382
67	-15	-20	-0.0173187888647	0.0184761524864	0.0161020337966
69	-15	-20	-0.0187589032116	0.0184302041928	0.0138497751926
71	-15	-20	-0.019807288002	0.0182076109599	0.0113938642962
73	-15	-20	-0.0204364285097	0.0177975580233	0.00881652150258
75	-15	-20	-0.0206323607584	0.0171947965242	0.00619902283369
77	-15	-20	-0.0203951664172	0.0164002870066	0.00361829225175
79	-15	-20	-0.0197389110561	0.0154215411892	0.00114397794962
81	-15	-20	-0.0186910075821	0.0142726240672	-0.00116386270989
83	-15	-20	-0.0172910177464	0.0129738025853	-0.00325639442319
85	-15	-20	-0.0155889374459	0.0115508525942	-0.00509692652991
87	-15	-20	-0.013643043425	0.0100340604672	-0.00666114937047
89	-15	-20	-0.0115174071308	0.00845697756099	-0.00793674756099
91	-15	-20	-0.00927920329678	0.00685500289492	-0.00892248507436
93	-15	-20	-0.0069959542594	0.00526388064643	-0.00962687834373
95	-15	-20	-0.00473285471544	0.00371820351592	-0.0100665841284
97	-15	-20	-0.00255031515223	0.00225001050838	-0.0102646291821
99	-15	-20	-0.000501846040183	0.000887558636938	-0.0102486002108
-99	-13	-20	0.00238773444674	0.00189669453388	-0.000108778353778
-97	-13	-20	0.0032153836635	0.00212468757737	0.000188310792957
-95	-13	-20	0.00401162243008	0.00241723851118	0.000505619629282
-93	-13	-20	0.00474103432706	0.00278420776026	0.00083473930747
-91	-13	-20	0.00536795886553	0.00323363760577	0.00116603312376
-89	-13	-20	0.00585851168601	0.00377086668688	0.00148893617569
-87	-13	-20	0.00618271613123	0.00439767059851	0.00179231921537
-85	-13	-20	0.00631661107885	0.00511149887047	0.00206490322634
-83	-13	-20	0.006244187501	0.00590488295424	0.00229570874173
-81	-13	-20	0.00595900433988	0.00676508852907	0.00247452239449
-79	-13	-20	0.00546534411037	0.00767407767689	0.0025923626403
-77	-13	-20	0.00477879036334	0.00860883195706	0.00264192691426
-75	-13	-20	0.00392614191263	0.00954206641848	0.00261800347622
-73	-13	-20	0.00294462063241	0.0104433380437	0.00251783262405
-71	-13	-20	0.00188037780548	0.0112805216024	0.00234140355472
-69	-13	-20	0.000786354837603	0.0120215935547	0.00209167471658
-67	-13	-20	-0.000280396412217	0.0126366330853	0.00177470688377
-65	-13	-20	-0.00126178455129	0.0130999214247	0.00139969936868
-63	-13	-20	-0.00210195721766	0.0133919991701	0.000978920861381
-61	-13	-20	-0.00275058181987	0.0135015289441	0.000527527550461
-59	-13	-20	-0.00316591593138	0.0134268094616	6.326272455e-05
-57	-13	-20	-0.00331746355663	0.0131767981455	-0.000393965698537
-55	-13	-20	-0.00318803764012	0.0127715230934	-0.000822630022072
-53	-13	-20	-0.00277508703859	0.0122418005724	-0.00120024585471
-51	-13	-20	-0.0020911947931	0.0116282193219	-0.0015041435691
-49	-13	-20	-0.0011637100484	0.010979404748	-0.00171233143671
-47	-13	-20	-3.35339063666e-05	0.0103496307415	-0.00180442613248
-45	-13	-20	0.00124686476772	0.00979589996477	-0.00176261848359
-43	-13	-20	0.00261607841842	0.00937466048593	-0.00157263503113
-41	-13	-20	0.00400687072792	0.00913836330292	-0.00122464999928
-39	-13	-20	0.00534957751226	0.00913208797316	-0.000714098443319
-37	-13	-20	0.0065755973109	0.00939046965095	-4.23403899295e-05
-35	-13	-20	0.00762077362254	0.00993514907085	0.000782871798238
-33	-13	-20	0.00842848744328	0.0107729376305	0.00174716458938
-31	-13	-20	0.00895230668115	0.0118948444921	0.00282958525565
-29	-13	-20	0.00915807506044	0.0132760547405	0.0040029344669
-27	-13	-20	0.00902536371962	0.0148768814959	0.00523439469496
-25	-13	-20	0.00854825019398	0.0166446456904	0.00648644390199
-23	-13	-20	0.00773542849679	0.0185163705501	0.00771802839034
-21	-13	-20	0.0066096878321	0.0204221191149	0.00888595443435
-19	-13	-20	0.00520682419691	0.0222887571959	0.00994644647912
-17	-13	-20	0.00357406784275	0.0240438947434	0.0108568110938
-15	-13	-20	0.00176812031283	0.0256197480236	0.0115771409638
-13	-13	-20	-0.000147101560639	0.0269566739825	0.0120719920453
-11	-13	-20	-0.00210291920957	0.0280061557522	0.012311969229
-9	-13	-20	-0.00402845354483	0.0287330618991	0.0122751607866
-7	-13	-20	-0.0058532113511	0.0291170578675	0.0119483685922
-5	-13	-20	-0.00750962193768	0.0291531113441	0.0113280886605
-3	-13	-20	-0.00893545564189	0.0288510986607	0.0104212040505
-1	-13	-20	-0.0100760606906	0.0282345815753	0.00924535904494
1	-13	-20	-0.0108863582932	0.0273388779798	0.00782898947774
3	-13	-20	-0.0113325383175	0.0262085923442	0.00621098933744
5	-13	-20	-0.0113934005705	0.0248947992356	0.0044399989088
7	-13	-20	-0.0110612908345	0.0234520846803	0.00257330563966
9	-13	-20	-0.010342587633	0.0219356454813	0.000675356700033
11	-13	-20	-0.00925770613395	0.0203986272556	-0.00118410714939
13	-13	-20	-0.00784060007608	0.0188898503961	-0.00293227250692
15	-13	-20	-0.00613776093501	0.0174520327533	-0.00449578712184
17	-13	-20	-0.00420673488975	0.0161205723895	-0.0058035430164
19	-13	-20	-0.00211420109429	0.0149229072565	-0.00678962161129
21	-13	-20	6.63225271692e-05	0.0138784248149	-0.00739628931506
23	-13	-20	0.00225705927242	0.0129988566901	-0.00757690989834
25	-13	-20	0.00437873646328	0.0122890639264	-0.00729862273886
27	-13	-20	0.00635341757403	0.011748098886	-0.00654462656647
29	-13	-20	0.0081072865295	0.0113704210284	-0.00531590920581
31	-13	-20	0.00957327052879	0.0111471454995	-0.00363227686216
33	-13	-20	0.0106933980587	0.0110672146668	-0.00153256255769
35	-13	-20	0.0114208047825	0.0111184018116	0.000926068016655
37	-13	-20	0.0117213200972	0.0112880810384	0.00366974548308
39	-13	-20	0.0115745893963	0.0115637257133	0.00661043560491
41	-13	-20	0.010974709438	0.0119331269611	0.00964930215072
43	-13	-20	0.00993037488678	0.0123843515982	0.0126807484866
45	-13	-20	0.00846455168074	0.0129054832657	0.015596939603
47	-13	-20	0.0066137065699	0.0134842097536	0.0182925647504
49	-13	-20	0.00442663182604	0.0141073323088	0.0206695749534
51	-13	-20	0.00196291020542	0.0147602783774	0.0226416223292
53	-13	-20	-0.000708931291605	0.0154266975395	0.0241379407036
55	-13	-20	-0.00351352823024	0.0160882116954	0.0251064390759
57	-13	-20	-0.00637099348708	0.016724375702	0.0255158288118
59	-13	-20	-0.00919938431362	0.0173128849011	0.0253566682619
61	-13	-20	-0.0119172614765	0.0178300429653	0.0246412797436
63	-13	-20	-0.0144462738922	0.0182514790856	0.023402567712
65	-13	-20	-0.0167136946557	0.0185530797025	0.0216918374798
67	-13	-20	-0.018654826781	0.0187120787124	0.0195757754371
69	-13	-20	-0.0202151908662	0.0187082331189	0.0171327996815
71	-13	-20	-0.0213524039962	0.0185249998953	0.0144490209625
73	-13	-20	-0.0220376611729	0.0181506253924	0.0116140661236
75	-13	-20	-0.0222567387057	0.0175790614096	0.00871700978163
77	-13	-20	-0.022010454034	0.0168106319197	0.00584263639603
79	-13	-20	-0.0213145383006	0.0158523906629	0.00306821714853
81	-13	-20	-0.0201989057742	0.0147181311093	0.000460938170549
83	-13	-20	-0.0187063361924	0.0134280349128	-0.00192393680437
85	-13	-20	-0.0168906199226	0.0120079709016	-0.00404414064838
87	-13	-20	-0.0148142487046	0.0104884817364	-0.00587073612798
89	-13	-20	-0.012545763771	0.0089035175425	-0.00738777438757
91	-13	-20	-0.0101568956218	0.00728899328969	-0.0085913789583
93	-13	-20	-0.00771964350282	0.00568125809245	-0.00948837864732
95	-13	-20	-0.00530344627906	0.0041155691126	-0.0100946241146
97	-13	-20	-0.00297258943056	0.00262466018847	-0.0104331234773
99	-13	-20	-0.000783975832413	0.00123748611343	-0.0105321233823
-99	-11	-20	0.00258810000001	0.00182819999999	-3.8185999997e-05
-97	-11	-20	0.00354146062395	0.00205142435637	0.000268245074162
-95	-11	-20	0.00446194661	0.00233642344754	0.000602984842844
-93	-11	-20	0.00530907573557	0.00269248133834	0.000959241786516
-91	-11	-20	0.0060419644698	0.003127148699	0.00132878083497
-89	-11	-20	0.0066216203681	0.00364540656243	0.00170209443234
-87	-11	-20	0.00701336551357	0.00424885507389	0.00206863945341
-85	-11	-20	0.0071892382012	0.00493499357932	0.0024171362665
-83	-11	-20	0.00713020589963	0.00569666249408	0.00273592439294
-81	-11	-20	0.00682802028184	0.00652171615491	0.00301336757462
-79	-11	-20	0.00628655608938	0.00739298853467	0.00323829951917
-77	-11	-20	0.00552249999997	0.00828859999997	0.0034005
-75	-11	-20	0.00456529252723	0.00918263347986	0.00349118919256
-73	-11	-20	0.00345627312785	0.0100461833615	0.00350352601236
-71	-11	-20	0.00224703288697	0.0108487516232	0.00343309374707
-69	-11	-20	0.00099703632874	0.0115599351865	0.00327835351667
-67	-11	-20	-0.000229370510407	0.0121513186728	0.00304104326279
-65	-11	-20	-0.00136639926515	0.0125984603788	0.00272649740419
-63	-11	-20	-0.00235050042675	0.0128828390268	0.00234386046316
-61	-11	-20	-0.00312405663784	0.012993617147	0.0019061674004
-59	-11	-20	-0.00363885014939	0.0129290757262	0.001430264636
-57	-11	-20	-0.00385907608972	0.0126975851795	0.000936549253645
-55	-11	-20	-0.00376369999997	0.0123179999999	0.000448510000025
-53	-11	-20	-0.00334800015312	0.0118193977931	-7.93751112439e-06
-51	-11	-20	-0.00262418920944	0.011240125933	-0.000405317705634
-49	-11	-20	-0.00162107143665	0.0106261679219	-0.000715647150568
-47	-11	-20	-0.000382756064526	0.0100288930729	-0.000911640583598
-45	-11	-20	0.00103349079892	0.00950230321503	-0.000968025226237
-43	-11	-20	0.00256011873135	0.00909993448202	-0.000862904606355
-41	-11	-20	0.00412270996185	0.00887160682714	-0.000579102553037
-39	-11	-20	0.0056437319118	0.00886023531379	-0.000105411266787
-37	-11	-20	0.00704640369811	0.00909892301624	0.000562334591187
-35	-11	-20	0.00825845827958	0.00960854434383	0.00142043237373
-33	-11	-20	0.00921559999996	0.010396	0.00245680000002
-31	-11	-20	0.00986448761254	0.0114532822746	0.00365082978862
-29	-11	-20	0.010165112038	0.0127574349665	0.00497364009452
-27	-11	-20	0.0100924821872	0.0142714300737	0.0063887355444
-25	-11	-20	0.00963757717935	0.0159459183694	0.00785306353201
-23	-11	-20	0.00880756556419	0.0177217483425	0.00931843190709
-21	-11	-20	0.00762532876599	0.0195330928246	0.0107332322382
-19	-11	-20	0.00612835491724	0.0213109794606	0.0120443961987
-17	-11	-20	0.00436708961081	0.0229869935169	0.0131995006637
-15	-11	-20	0.00240284199586	0.0244969115259	0.0141489306415
-13	-11	-20	0.000305349103701	0.0257840326007	0.0148480082422
-11	-11	-20	-0.00184989999999	0.0268019999998	0.015259
-9	-11	-20	-0.00398448365445	0.0275169462927	0.0153529230223
-7	-11	-20	-0.00601992075789	0.02790884766	0.0151110813527
-5	-11	-20	-0.00788051442795	0.0279720319593	0.0145262761852
-3	-11	-20	-0.00949608840864	0.0277148462413	0.0136036458637
-1	-11	-20	-0.0108045421996	0.0271585474807	0.0123611029265
1	-11	-20	-0.0117541531328	0.0263355308654	0.0108293452887
3	-11	-20	-0.0123055552413	0.0252870494149	0.00905142697307
5	-11	-20	-0.0124333270528	0.0240606043987	0.0070818811584
7	-11	-20	-0.012127124883	0.0227071967268	0.00498539565121
9	-11	-20	-0.0113923061811	0.021278625248	0.00283504944374
11	-11	-20	-0.01025	0.0198249999999	0.000710130000031
13	-11	-20	-0.00873659912948	0.018392609256	-0.00130643471163
15	-11	-20	-0.00690267053415	0.0170222418206	-0.00313097720644
17	-11	-20	-0.0048113063965	0.0157480239984	-0.00468225047111
19	-11	-20	-0.00253596556922	0.0145967876707	-0.00588474866817
21	-11	-20	-0.000157882379904	0.0135879454183	-0.00667206544294
23	-11	-20	0.00223685587681	0.0127338136024	-0.00699014392156
25	-11	-20	0.00456044207591	0.0120402970577	-0.0068002547493
27	-11	-20	0.00672655992452	0.011507831028	-0.00608152894842
29	-11	-20	0.00865353479632	0.0111324678297	-0.00483287375974
31	-11	-20	0.0102672917223	0.0109069972542	-0.00307411402273
33	-11	-20	0.011504	0.010822	-0.000846229999953
35	-11	-20	0.0123123032339	0.0108667509469	0.0017893955408
37	-11	-20	0.0126550579312	0.0110299119177	0.00475275458924
39	-11	-20	0.0125105307389	0.0112999795364	0.00794798714445
41	-11	-20	0.0118730316096	0.0116654806606	0.0112670562689
43	-11	-20	0.0107529854283	0.0121149334711	0.0145941663666
45	-11	-20	0.00917646617093	0.0126366147459	0.0178107087773
47	-11	-20	0.00718423445086	0.0132181915317	0.0208004738618
49	-11	-20	0.00483033099611	0.0138462871966	0.0234548407744
51	-11	-20	0.00218028561309	0.0145060570176	0.0256776482394
53	-11	-20	-0.000690995475899	0.0151808468156	0.0273894633301
55	-11	-20	-0.00370160000001	0.015852	0.0285309999999
57	-11	-20	-0.00676517356297	0.0164988644912	0.0290654925377
59	-11	-20	-0.00979361223061	0.0170990325068	0.0289798970723
61	-11	-20	-0.0126998167276	0.0176288246488	0.0282848712747
63	-11	-20	-0.0154004372862	0.0180640068524	0.0270135622153
65	-11	-20	-0.0178185328987	0.0183807063982	0.0252193084847
67	-11	-20	-0.0198860630266	0.0185564732138	0.0229724291241
69	-11	-20	-0.0215461251802	0.0185714167454	0.0203563236377
71	-11	-20	-0.0227548499332	0.0184093381815	0.0174631407759
73	-11	-20	-0.0234828675838	0.0180587736965	0.0143892870792
75	-11	-20	-0.0237162691994	0.0175138671316	0.0112310393451
77	-11	-20	-0.0234569999999	0.0167749999999	0.00808050000002
79	-11	-20	-0.0227226449761	0.015849122242	0.00502209403664
81	-11	-20	-0.021545594479	0.0147497475119	0.00212975504425
83	-11	-20	-0.019971609599	0.0134966003319	-0.000535109191238
85	-11	-20	-0.0180578411226	0.0121149272558	-0.00292483900649
87	-11	-20	-0.015870388914	0.0106345081812	-0.00500595485947
89	-11	-20	-0.0134815177722	0.00908842517679	-0.0067588675114
91	-11	-20	-0.0109666684108	0.00751166289223	-0.00817697133489
93	-11	-20	-0.00840141595806	0.00593962550873	-0.00926525024829
95	-11	-20	-0.00585853181556	0.00440665946201	-0.0100385380802
97	-11	-20	-0.00340529732818	0.00294466865677	-0.0105195759389
99	-11	-20	-0.00110120000002	0.00158190000001	-0.010737
-99	-9	-20	0.00278278469457	0.0017316485771	3.34916284576e-05
-97	-9	-20	0.00386147455404	0.00194698712897	0.000341829385707
-95	-9	-20	0.00490615910418	0.0022187637893	0.000687323518859
-93	-9	-20	0.00587136024782	0.00255517402046	0.00106529017315
-91	-9	-20	0.00671102886889	0.00296283513735	0.00146938314869
-89	-9	-20	0.00738110307288	0.00344604070572	0.00189160729682
