% Magnetic field reconstruction point table
% Method: Smoothing Thin Plate Spline
% Grid size: 100 x 100 (rows=y, columns=x)
% Length unit: mm
% Magnetic field unit: T
% z plane: -20 mm
% Data order: y-major rows, x increasing within each row
% Columns use tab separators
% x(mm)	y(mm)	z(mm)	Bx(T)	By(T)	Bz(T)
-31	-97	-20	-0.000312529155446	0.000301625924969	-0.000552705723542
-29	-97	-20	-0.000321361026663	0.000296267775562	-0.000560930719309
-27	-97	-20	-0.000330143535739	0.000290378500505	-0.000569146236377
-25	-97	-20	-0.000338817758878	0.000283927616774	-0.000577512779004
-23	-97	-20	-0.000347336510423	0.000276905095272	-0.000586115402199
-21	-97	-20	-0.000355661074447	0.000269309908286	-0.000594987102987
-19	-97	-20	-0.000363760687047	0.000261145818348	-0.000604115078575
-17	-97	-20	-0.000371613207418	0.000252423063264	-0.000613439114951
-15	-97	-20	-0.000379206987889	0.000243166251078	-0.00062284121419
-13	-97	-20	-0.00038654554791	0.000233430931138	-0.00063211415965
-11	-97	-20	-0.000393657567323	0.000223332281692	-0.000640890080968
-9	-97	-20	-0.000400567736569	0.000212984469184	-0.000648859650025
-7	-97	-20	-0.000407222293521	0.000202334890546	-0.00065632765537
-5	-97	-20	-0.00041356397184	0.000191325641898	-0.000663656014938
-3	-97	-20	-0.000419561617198	0.000179950341907	-0.000671043158046
-1	-97	-20	-0.000425200634776	0.000168222575901	-0.00067859400925
1	-97	-20	-0.000430478748897	0.00015615787982	-0.000686349876009
3	-97	-20	-0.000435404624428	0.000143766261602	-0.000694296959945
5	-97	-20	-0.000439997904289	0.000131053152722	-0.000702365143898
7	-97	-20	-0.000444291056942	0.000118028814867	-0.00071041605393
9	-97	-20	-0.000448335780859	0.000104728458718	-0.000718205316744
11	-97	-20	-0.000452218094322	9.12462219444e-05	-0.000725295712871
13	-97	-20	-0.00045600974016	7.76721547295e-05	-0.000731325335247
15	-97	-20	-0.000459645868945	6.39144747054e-05	-0.000736686527677
17	-97	-20	-0.000463045986842	4.98763167083e-05	-0.000741843741473
19	-97	-20	-0.000466161307006	3.55178726845e-05	-0.000747062238862
21	-97	-20	-0.000468958663474	2.08217699014e-05	-0.00075249191233
23	-97	-20	-0.000471413486782	5.77261034568e-06	-0.000758202085045
25	-97	-20	-0.000473507887708	-9.65251500126e-06	-0.000764190388302
27	-97	-20	-0.000475231440615	-2.54851163387e-05	-0.00077038013059
