Iteration,TotalLoss,DataLoss,TvLoss,CurlLoss,StepSize
69,0.092072399601478,0.000738554862511642,1.52256505911023,0.43444547952728,2.69508446140819e-05
70,0.0920641579656115,0.000741704938754267,1.52246778548788,0.434258964356092,2.8298386844786e-05
71,0.0920582561659021,0.000744926008545971,1.52236551448636,0.434144412372525,2.97133061870253e-05
72,0.092050278719195,0.000748228019177227,1.52226523705981,0.433965395629356,3.11989714963766e-05
73,0.0920436762493937,0.000751650395833107,1.52216587688266,0.433820914555073,3.27589200711955e-05
74,0.0920382627553722,0.000755151732925247,1.52206575914,0.433709230441343,3.43968660747552e-05
75,0.0920314807490268,0.000758660085349616,1.52195700875042,0.433570577890172,3.6116709378493e-05
76,0.0920293043842893,0.000762246544289647,1.52186145008639,0.433542438162293,3.79225448474176e-05
77,0.0920228427763135,0.000765881984764247,1.52173135508376,0.433439801067463,3.98186720897885e-05
78,0.0920182496083956,0.00076959773082176,1.52162570736659,0.433353328835548,4.1809605694278e-05
79,0.0920160613405455,0.00077350340746172,1.52151380824043,0.433339072030354,4.39000859789919e-05
80,0.0920092994226732,0.000777524160806062,1.52140948920267,0.433180022906672,4.60950902779414e-05
